Ne	alpha	l	Q	u01	u10	v	P_0	P_1	frac
1000	0	7	0.8	5e-10	1.5e-09	0.031141895	0.975692079	0.024307921	0.024307921
1000	0	7	1	1e-09	1e-09	0.054670351	0.948163565	0.051836435	0.051836435
1000	0	7	1	1.5e-09	5e-10	0.08230308	0.923955608	0.076044392	0.076044392
1000	0	7	1	5e-10	1.5e-09	0.027305266	0.973420494	0.026579506	0.026579506
1000	0	7	1.2	1e-09	1e-09	0.047374906	0.946208172	0.053791828	0.053791828
1000	0	7	1.2	1.5e-09	5e-10	0.071480194	0.921000083	0.078999917	0.078999917
1000	0	7	1.2	5e-10	1.5e-09	0.023613285	0.972444859	0.027555141	0.027555141
1000	0	7	1.4	1e-09	1e-09	0.040562422	0.946264129	0.053735871	0.053735871
1000	0	7	1.4	1.5e-09	5e-10	0.061424448	0.920815207	0.079184793	0.079184793
1000	0	7	1.4	5e-10	1.5e-09	0.020143412	0.972572694	0.027427306	0.027427306
1000	0	7	1.6	1e-09	1e-09	0.034313362	0.947955913	0.052044087	0.052044087
1000	0	7	1.6	1.5e-09	5e-10	0.052229146	0.922878178	0.077121822	0.077121822
1000	0	7	1.6	5e-10	1.5e-09	0.016949064	0.973597494	0.026402506	0.026402506
1000	0	7	1.8	1e-09	1e-09	0.028669736	0.950926918	0.049073082	0.049073082
1000	0	7	1.8	1.5e-09	5e-10	0.04392782	0.926723873	0.073276127	0.073276127
1000	0	7	1.8	5e-10	1.5e-09	0.014064154	0.975309572	0.024690428	0.024690428
1000	0	7	2	1e-09	1e-09	0.023648164	0.954839593	0.045160407	0.045160407
1000	0	7	2	1.5e-09	5e-10	0.036520586	0.93193069	0.06806931	0.06806931
1000	0	7	2	5e-10	1.5e-09	0.011506635	0.977504426	0.022495574	0.022495574
1000	0	8	0.2	1e-09	1e-09	0.085489947	0.983189437	0.016810563	0.016810563
1000	0	8	0.2	1.5e-09	5e-10	0.128421532	0.974958858	0.025041142	0.025041142
1000	0	8	0.2	5e-10	1.5e-09	0.042691363	0.991534012	0.008465988	0.008465988
1000	0	8	0.4	1e-09	1e-09	0.079405918	0.969215424	0.030784576	0.030784576
1000	0	8	0.4	1.5e-09	5e-10	0.119298635	0.954453977	0.045546023	0.045546023
1000	0	8	0.4	5e-10	1.5e-09	0.039668339	0.984380504	0.015619496	0.015619496
1000	0	8	0.6	1e-09	1e-09	0.072774994	0.958161866	0.041838134	0.041838134
1000	0	8	0.6	1.5e-09	5e-10	0.10928923	0.938461743	0.061538257	0.061538257
1000	0	8	0.6	5e-10	1.5e-09	0.036396789	0.978628636	0.021371364	0.021371364
1000	0	8	0.8	1e-09	1e-09	0.065918214	0.949907059	0.050092941	0.050092941
1000	0	8	0.8	1.5e-09	5e-10	0.098949104	0.926647267	0.073352733	0.073352733
1000	0	8	0.8	5e-10	1.5e-09	0.033005555	0.974274816	0.025725184	0.025725184
1000	0	8	1	1e-09	1e-09	0.059082712	0.944213316	0.055786684	0.055786684
1000	0	8	1	1.5e-09	5e-10	0.08868792	0.918536875	0.081463125	0.081463125
1000	0	8	1	5e-10	1.5e-09	0.029601141	0.971249895	0.028750105	0.028750105
1000	0	8	1.2	1e-09	1e-09	0.052448137	0.940788853	0.059211147	0.059211147
1000	0	8	1.2	1.5e-09	5e-10	0.078788435	0.913620706	0.086379294	0.086379294
1000	0	8	1.2	5e-10	1.5e-09	0.026267937	0.96944172	0.03055828	0.03055828
1000	0	8	1.4	1e-09	1e-09	0.04613725	0.939326859	0.060673141	0.060673141
1000	0	8	1.4	1.5e-09	5e-10	0.069430732	0.911408351	0.088591649	0.088591649
1000	0	8	1.4	5e-10	1.5e-09	0.023070172	0.968712297	0.031287703	0.031287703
1000	0	8	1.6	1e-09	1e-09	0.04022802	0.939527472	0.060472528	0.060472528
1000	0	8	1.6	1.5e-09	5e-10	0.060716859	0.911454913	0.088545087	0.088545087
1000	0	8	1.6	5e-10	1.5e-09	0.020054787	0.968909948	0.031090052	0.031090052
1000	0	8	1.8	1e-09	1e-09	0.034765471	0.941107518	0.058892482	0.058892482
1000	0	8	1.8	1.5e-09	5e-10	0.052693636	0.913368342	0.086631658	0.086631658
1000	0	8	1.8	5e-10	1.5e-09	0.017254527	0.969877404	0.030122596	0.030122596
1000	0	8	2	1e-09	1e-09	0.029771993	0.943802253	0.056197747	0.056197747
1000	0	8	2	1.5e-09	5e-10	0.045372351	0.91680482	0.08319518	0.08319518
1000	0	8	2	5e-10	1.5e-09	0.014690739	0.971457153	0.028542847	0.028542847
1000	0	9	0.2	1e-09	1e-09	0.08608677	0.983074066	0.016925934	0.016925934
1000	0	9	0.2	1.5e-09	5e-10	0.129290624	0.974793664	0.025206336	0.025206336
1000	0	9	0.2	5e-10	1.5e-09	0.042997837	0.991473755	0.008526245	0.008526245
1000	0	9	0.4	1e-09	1e-09	0.080722587	0.968720936	0.031279064	0.031279064
1000	0	9	0.4	1.5e-09	5e-10	0.121227797	0.953751522	0.046248478	0.046248478
1000	0	9	0.4	5e-10	1.5e-09	0.040340699	0.984119965	0.015880035	0.015880035
1000	0	9	0.6	1e-09	1e-09	0.074850994	0.957019675	0.042980325	0.042980325
1000	0	9	0.6	1.5e-09	5e-10	0.112329828	0.936857758	0.063142242	0.063142242
1000	0	9	0.6	5e-10	1.5e-09	0.037459055	0.978018608	0.021981392	0.021981392
1000	0	9	0.8	1e-09	1e-09	0.068729618	0.947881948	0.052118052	0.052118052
1000	0	9	0.8	1.5e-09	5e-10	0.103051928	0.923837418	0.076162582	0.076162582
1000	0	9	0.8	5e-10	1.5e-09	0.03445253	0.973177265	0.026822735	0.026822735
1000	0	9	1	1e-09	1e-09	0.062562296	0.941121292	0.058878708	0.058878708
1000	0	9	1	1.5e-09	5e-10	0.093740001	0.914294073	0.085705927	0.085705927
1000	0	9	1	5e-10	1.5e-09	0.031405215	0.969551041	0.030448959	0.030448959
1000	0	9	1.2	1e-09	1e-09	0.056502724	0.936502096	0.063497904	0.063497904
1000	0	9	1.2	1.5e-09	5e-10	0.084643323	0.9077936	0.0922064	0.0922064
1000	0	9	1.2	5e-10	1.5e-09	0.028385522	0.967059416	0.032940584	0.032940584
1000	0	9	1.4	1e-09	1e-09	0.050661044	0.933771804	0.066228196	0.066228196
1000	0	9	1.4	1.5e-09	5e-10	0.075930843	0.903911349	0.096088651	0.096088651
1000	0	9	1.4	5e-10	1.5e-09	0.025447211	0.965599461	0.034400539	0.034400539
1000	0	9	1.6	1e-09	1e-09	0.045111581	0.932680494	0.067319506	0.067319506
1000	0	9	1.6	1.5e-09	5e-10	0.067707822	0.902256305	0.097743695	0.097743695
1000	0	9	1.6	5e-10	1.5e-09	0.022631108	0.965055557	0.034944443	0.034944443
1000	0	9	1.8	1e-09	1e-09	0.039900749	0.932991306	0.067008694	0.067008694
1000	0	9	1.8	1.5e-09	5e-10	0.060031391	0.902481053	0.097518947	0.097518947
1000	0	9	1.8	5e-10	1.5e-09	0.019967127	0.965306098	0.034693902	0.034693902
1000	0	9	2	1e-09	1e-09	0.035054421	0.934484382	0.065515618	0.065515618
1000	0	9	2	1.5e-09	5e-10	0.052924404	0.90428275	0.09571725	0.09571725
1000	0	9	2	5e-10	1.5e-09	0.017476299	0.966227828	0.033772172	0.033772172
1000	0	10	0.2	1e-09	1e-09	0.086559955	0.982982614	0.017017386	0.017017386
1000	0	10	0.2	1.5e-09	5e-10	0.129980357	0.974662601	0.025337399	0.025337399
1000	0	10	0.2	5e-10	1.5e-09	0.043240542	0.99142604	0.00857396	0.00857396
1000	0	10	0.4	1e-09	1e-09	0.081765412	0.968329651	0.031670349	0.031670349
1000	0	10	0.4	1.5e-09	5e-10	0.122758955	0.953194724	0.046805276	0.046805276
1000	0	10	0.4	5e-10	1.5e-09	0.040871857	0.983914239	0.016085761	0.016085761
1000	0	10	0.6	1e-09	1e-09	0.076500971	0.956113819	0.043886181	0.043886181
1000	0	10	0.6	1.5e-09	5e-10	0.114753747	0.935583007	0.064416993	0.064416993
1000	0	10	0.6	5e-10	1.5e-09	0.03830021	0.977536098	0.022463902	0.022463902
1000	0	10	0.8	1e-09	1e-09	0.070978321	0.946268368	0.053731632	0.053731632
1000	0	10	0.8	1.5e-09	5e-10	0.106345449	0.921594127	0.078405873	0.078405873
1000	0	10	0.8	5e-10	1.5e-09	0.035604857	0.972304976	0.027695024	0.027695024
1000	0	10	1	1e-09	1e-09	0.065368601	0.938642268	0.061357732	0.061357732
1000	0	10	1	1.5e-09	5e-10	0.097830215	0.910887664	0.089112336	0.089112336
1000	0	10	1	5e-10	1.5e-09	0.032853813	0.968191227	0.031808773	0.031808773
1000	0	10	1.2	1e-09	1e-09	0.059804582	0.933039925	0.066960075	0.066960075
1000	0	10	1.2	1.5e-09	5e-10	0.089428485	0.903086059	0.096913941	0.096913941
1000	0	10	1.2	5e-10	1.5e-09	0.030103575	0.965135177	0.034864823	0.034864823
1000	0	10	1.4	1e-09	1e-09	0.054384997	0.929247991	0.070752009	0.070752009
1000	0	10	1.4	1.5e-09	5e-10	0.081296612	0.89781496	0.10218504	0.10218504
1000	0	10	1.4	5e-10	1.5e-09	0.027399671	0.963057556	0.036942444	0.036942444
1000	0	10	1.6	1e-09	1e-09	0.049179772	0.927052436	0.072947564	0.072947564
1000	0	10	1.6	1.5e-09	5e-10	0.073538787	0.894724833	0.105275167	0.105275167
1000	0	10	1.6	5e-10	1.5e-09	0.024777706	0.961867412	0.038132588	0.038132588
1000	0	10	1.8	1e-09	1e-09	0.044235449	0.926248562	0.073751438	0.073751438
1000	0	10	1.8	1.5e-09	5e-10	0.066218217	0.89350111	0.10649889	0.10649889
1000	0	10	1.8	5e-10	1.5e-09	0.022264683	0.961467804	0.038532196	0.038532196
1000	0	10	2	1e-09	1e-09	0.039580406	0.926645953	0.073354047	0.073354047
1000	0	10	2	1.5e-09	5e-10	0.059367116	0.893867348	0.106132652	0.106132652
1000	0	10	2	5e-10	1.5e-09	0.01988042	0.96175963	0.03824037	0.03824037
1000	1	1	0.2	1e-09	1e-09	0.019710296	2.707608276	0.010673552	0.00392658
1000	1	1	0.2	1.5e-09	5e-10	0.031378316	2.701329196	0.016952632	0.006236525
1000	1	1	0.2	5e-10	1.5e-09	0.009297582	2.71323652	0.005045308	0.001856065
1000	1	1	0.4	1e-09	1e-09	0.001945583	2.716168017	0.002113812	0.000777628
1000	1	1	0.4	1.5e-09	5e-10	0.003307248	2.714690566	0.003591263	0.001321152
1000	1	1	0.4	5e-10	1.5e-09	0.000863497	2.717343261	0.000938567	0.00034528
1000	1	1	0.6	1e-09	1e-09	0.000118227	2.718089017	0.000192812	7.09314126021923e-05
1000	1	1	0.6	1.5e-09	5e-10	0.000214409	2.717932179	0.000349649	0.000128629
1000	1	1	0.6	5e-10	1.5e-09	4.96060608762941e-05	2.718200925	8.09035443331909e-05	2.97627506780833e-05
1000	1	1	0.8	1e-09	1e-09	5.60037415574682e-06	2.71826965	1.21786616760609e-05	4.48027925160536e-06
1000	1	1	0.8	1.5e-09	5e-10	1.07948040699404e-05	2.718258354	2.34744530743785e-05	8.6357686788076e-06
1000	1	1	0.8	5e-10	1.5e-09	2.23812122555689e-06	2.718276961	4.8670666913876e-06	1.79049377457181e-06
1000	1	1	1	1e-09	1e-09	2.34552121681547e-07	2.718281191	6.37578620648045e-07	2.34552066666862e-07
1000	1	1	1	1.5e-09	5e-10	4.78040933332983e-07	2.718280529	1.29944936114867e-06	4.78040704809959e-07
1000	1	1	1	5e-10	1.5e-09	9.00152755160691e-08	2.718281584	2.4468686569351e-07	9.001526741332e-08
1000	1	1	1.2	1e-09	1e-09	9.31310114918936e-09	2.718281798	3.03787600050264e-08	1.11757212541305e-08
1000	1	1	1.2	1.5e-09	5e-10	1.99555227806649e-08	2.718281763	6.5093680383724e-08	2.39466267633569e-08
1000	1	1	1.2	5e-10	1.5e-09	3.45927160980694e-09	2.718281817	1.128393014113e-08	4.15112591453649e-09
1000	1	1	1.4	1e-09	1e-09	3.65440516239994e-10	2.718281827	1.3907184398375e-09	5.1161672247424e-10
1000	1	1	1.4	1.5e-09	5e-10	8.18529733700852e-10	2.718281825	3.11499229807183e-09	1.14594162586801e-09
1000	1	1	1.4	5e-10	1.5e-09	1.32288695534578e-10	2.718281828	5.03437139961835e-10	1.85204173714109e-10
1000	1	1	1.6	1e-09	1e-09	1.4540354044299e-11	2.718281828	6.3239648283295e-11	2.32645664703371e-11
1000	1	1	1.6	1.5e-09	5e-10	3.38586941340493e-11	2.718281828	1.47259956791925e-10	5.41739106115441e-11
1000	1	1	1.6	5e-10	1.5e-09	5.15953490275473e-12	2.718281828	2.24401119509482e-11	8.25525584433942e-12
1000	1	1	1.8	1e-09	1e-09	5.96220209517547e-13	2.718281828	2.91725021032174e-12	1.07319637713043e-12
1000	1	1	1.8	1.5e-09	5e-10	1.436147171799e-12	2.718281828	7.02693496815118e-12	2.58506490923152e-12
1000	1	1	1.8	5e-10	1.5e-09	2.08354199219759e-13	2.718281828	1.01945778051959e-12	3.75037558595426e-13
1000	1	1	2	1e-09	1e-09	2.54535160317545e-14	2.718281828	1.38379660199011e-13	5.09070320635063e-14
1000	1	1	2	1.5e-09	5e-10	6.31359647074517e-14	2.718281828	3.43242691172952e-13	1.26271929414887e-13
1000	1	1	2	5e-10	1.5e-09	8.79228836368773e-15	2.718281828	4.77998353791677e-14	1.75845767273751e-14
1000	1	2	0.2	1e-09	1e-09	0.047130032	2.692898549	0.025383279	0.009337987
1000	1	2	0.2	1.5e-09	5e-10	0.072657473	2.679346913	0.038934915	0.014323355
1000	1	2	0.2	5e-10	1.5e-09	0.022936957	2.705868949	0.01241288	0.004566443
1000	1	2	0.4	1e-09	1e-09	0.019653593	2.697078912	0.021202917	0.007800117
1000	1	2	0.4	1.5e-09	5e-10	0.031244821	2.684728286	0.033553542	0.012343658
1000	1	2	0.4	5e-10	1.5e-09	0.009284081	2.708224479	0.01005735	0.003699892
1000	1	2	0.6	1e-09	1e-09	0.006702924	2.707393358	0.010888471	0.004005645
1000	1	2	0.6	1.5e-09	5e-10	0.011014876	2.700434856	0.017846972	0.006565534
1000	1	2	0.6	5e-10	1.5e-09	0.003068726	2.713286029	0.004995799	0.001837852
1000	1	2	0.8	1e-09	1e-09	0.001944273	2.714060328	0.0042215	0.001553003
1000	1	2	0.8	1.5e-09	5e-10	0.00330381	2.711116217	0.007165611	0.002636081
1000	1	2	0.8	5e-10	1.5e-09	0.000863216	2.716405951	0.001875877	0.000690097
1000	1	2	1	1e-09	1e-09	0.000500357	2.716922398	0.00135943	0.000500106
1000	1	2	1	1.5e-09	5e-10	0.00087871	2.715895344	0.002386484	0.000877938
1000	1	2	1	5e-10	1.5e-09	0.000215765	2.717695445	0.000586384	0.000215719
1000	1	2	1.2	1e-09	1e-09	0.000118221	2.717896254	0.000385575	0.000141845
1000	1	2	1.2	1.5e-09	5e-10	0.00021439	2.717582681	0.000699147	0.000257202
1000	1	2	1.2	5e-10	1.5e-09	4.96048007647689e-05	2.71812003	0.000161798	5.95222178124159e-05
1000	1	2	1.4	1e-09	1e-09	2.62889806154771e-05	2.718181787	0.000100042	3.68032183349371e-05
1000	1	2	1.4	1.5e-09	5e-10	4.91795255254681e-05	2.718094684	0.000187144	6.88465955555905e-05
1000	1	2	1.4	5e-10	1.5e-09	1.07542187778002e-05	2.718240903	4.09255803044523e-05	1.50556796120189e-05
1000	1	2	1.6	1e-09	1e-09	5.60035790567507e-06	2.718257471	2.43571435506273e-05	8.96049235793736e-06
1000	1	2	1.6	1.5e-09	5e-10	1.07947519782541e-05	2.71823488	4.69482741603762e-05	1.72713048620829e-05
1000	1	2	1.6	5e-10	1.5e-09	2.2381182959112e-06	2.718272094	9.73410321222822e-06	3.58097645001966e-06
1000	1	2	1.8	1e-09	1e-09	1.15780942599095e-06	2.718276163	5.66504237601058e-06	2.08405262349931e-06
1000	1	2	1.8	1.5e-09	5e-10	2.29641886574133e-06	2.718270592	1.12361181667946e-05	4.13353687213669e-06
1000	1	2	1.8	5e-10	1.5e-09	4.52966051654731e-07	2.718279612	2.21631908976826e-06	8.15338228201548e-07
1000	1	2	2	1e-09	1e-09	2.34552092666481e-07	2.718280553	1.27515678446329e-06	4.69103965274328e-07
1000	1	2	2	1.5e-09	5e-10	4.78040833436895e-07	2.71827923	2.59889693682814e-06	9.5608075278251e-07
1000	1	2	2	5e-10	1.5e-09	9.00152700265025e-08	2.718281339	4.89373657491548e-07	1.80030507642016e-07
1000	1	3	0.2	1e-09	1e-09	0.06000469	2.686046748	0.03223508	0.011858623
1000	1	3	0.2	1.5e-09	5e-10	0.091588329	2.669384927	0.048896901	0.017988165
1000	1	3	0.2	5e-10	1.5e-09	0.029491486	2.702342609	0.01593922	0.005863711
1000	1	3	0.4	1e-09	1e-09	0.035973611	2.679722117	0.038559712	0.014185325
1000	1	3	0.4	1.5e-09	5e-10	0.055941242	2.658787479	0.05949435	0.021886748
1000	1	3	0.4	5e-10	1.5e-09	0.017362207	2.699533882	0.018747946	0.006896984
1000	1	3	0.6	1e-09	1e-09	0.019597424	2.6866905	0.031591328	0.0116218
1000	1	3	0.6	1.5e-09	5e-10	0.03111325	2.668467019	0.04981481	0.018325844
1000	1	3	0.6	5e-10	1.5e-09	0.009270641	2.703245338	0.015036491	0.005531616
1000	1	3	0.8	1e-09	1e-09	0.00976804	2.697204705	0.021077123	0.00775384
1000	1	3	0.8	1.5e-09	5e-10	0.015856535	2.684231737	0.034050091	0.012526329
1000	1	3	0.8	5e-10	1.5e-09	0.004523893	2.708479531	0.009802298	0.003606064
1000	1	3	1	1e-09	1e-09	0.004501916	2.706099197	0.012182631	0.004481739
1000	1	3	1	1.5e-09	5e-10	0.007476112	2.698110452	0.020171377	0.007420635
1000	1	3	1	5e-10	1.5e-09	0.002041153	2.712744702	0.005537126	0.002036995
1000	1	3	1.2	1e-09	1e-09	0.001942966	2.711958736	0.006323092	0.002326136
1000	1	3	1.2	1.5e-09	5e-10	0.00330038	2.707558661	0.010723167	0.003944833
1000	1	3	1.2	5e-10	1.5e-09	0.000862936	2.715469896	0.002811932	0.001034452
1000	1	3	1.4	1e-09	1e-09	0.000795065	2.715259498	0.003022331	0.001111853
1000	1	3	1.4	1.5e-09	5e-10	0.001380888	2.713036868	0.005244961	0.001929513
1000	1	3	1.4	5e-10	1.5e-09	0.000346188	2.716965017	0.001316812	0.000484428
1000	1	3	1.6	1e-09	1e-09	0.000311799	2.716926413	0.001355415	0.000498629
1000	1	3	1.6	1.5e-09	5e-10	0.000553476	2.715876752	0.002405077	0.000884778
1000	1	3	1.6	5e-10	1.5e-09	0.000133217	2.717702559	0.000579269	0.000213101
1000	1	3	1.8	1e-09	1e-09	0.000118214	2.717703539	0.000578289	0.000212741
1000	1	3	1.8	1.5e-09	5e-10	0.000214371	2.717233334	0.001048494	0.000385719
1000	1	3	1.8	5e-10	1.5e-09	4.96035410499115e-05	2.718039145	0.000242684	8.92784025450108e-05
1000	1	3	2	1e-09	1e-09	4.3631966046736e-05	2.718044641	0.000237187	8.7256317764084e-05
1000	1	3	2	1.5e-09	5e-10	8.07910732869035e-05	2.717842674	0.000439155	0.000161556
1000	1	3	2	5e-10	1.5e-09	1.79966858247915e-05	2.718183992	9.78366066306913e-05	3.59920761734089e-05
1000	1	4	0.2	1e-09	1e-09	0.067096618	2.682287347	0.035994482	0.01324163
1000	1	4	0.2	1.5e-09	5e-10	0.101931225	2.663973414	0.054308415	0.019978949
1000	1	4	0.2	5e-10	1.5e-09	0.033131391	2.700388304	0.017893524	0.00658266
1000	1	4	0.4	1e-09	1e-09	0.046937646	2.668186471	0.050095357	0.018429052
1000	1	4	0.4	1.5e-09	5e-10	0.072233199	2.641947307	0.076334522	0.028081901
1000	1	4	0.4	5e-10	1.5e-09	0.022888087	2.693621095	0.024660734	0.009072177
1000	1	4	0.6	1e-09	1e-09	0.031090638	2.668502561	0.049779268	0.018312769
1000	1	4	0.6	1.5e-09	5e-10	0.048528671	2.641372451	0.076909377	0.028293379
1000	1	4	0.6	5e-10	1.5e-09	0.014953267	2.694110378	0.02417145	0.00889218
1000	1	4	0.8	1e-09	1e-09	0.019541783	2.676439902	0.041841927	0.015392785
1000	1	4	0.8	1.5e-09	5e-10	0.030983567	2.65253386	0.065747969	0.024187326
1000	1	4	0.8	5e-10	1.5e-09	0.009257264	2.698298738	0.019983091	0.007351368
1000	1	4	1	1e-09	1e-09	0.011688813	2.686875443	0.031406385	0.011553764
1000	1	4	1	1.5e-09	5e-10	0.018845941	2.668000841	0.050280988	0.018497342
1000	1	4	1	5e-10	1.5e-09	0.005448888	2.703550485	0.014731344	0.005419358
1000	1	4	1.2	1e-09	1e-09	0.006680011	2.696665322	0.021616506	0.007952268
1000	1	4	1.2	1.5e-09	5e-10	0.010958046	2.683001288	0.03528054	0.012978985
1000	1	4	1.2	5e-10	1.5e-09	0.003063541	2.708325349	0.009956479	0.003662784
1000	1	4	1.4	1e-09	1e-09	0.003665515	2.704403585	0.013878243	0.00510552
1000	1	4	1.4	1.5e-09	5e-10	0.006118218	2.695196111	0.023085717	0.008492761
1000	1	4	1.4	5e-10	1.5e-09	0.001654203	2.712001147	0.006280682	0.002310534
1000	1	4	1.6	1e-09	1e-09	0.00194166	2.709863214	0.008418615	0.003097035
1000	1	4	1.6	1.5e-09	5e-10	0.003296957	2.704017779	0.01426405	0.005247451
1000	1	4	1.6	5e-10	1.5e-09	0.000862656	2.714535094	0.003746735	0.001378347
1000	1	4	1.8	1e-09	1e-09	0.000998047	2.713407236	0.004874592	0.001793262
1000	1	4	1.8	1.5e-09	5e-10	0.001723523	2.709874873	0.008406956	0.003092746
1000	1	4	1.8	5e-10	1.5e-09	0.000436779	2.716146387	0.002135441	0.000785585
1000	1	4	2	1e-09	1e-09	0.00050015	2.715565449	0.002716379	0.0009993
1000	1	4	2	1.5e-09	5e-10	0.000878138	2.713516144	0.004765684	0.001753197
1000	1	4	2	5e-10	1.5e-09	0.000215723	2.717109543	0.001172285	0.00043126
1000	1	5	0.2	1e-09	1e-09	0.071545874	2.679934182	0.038347647	0.014107311
1000	1	5	0.2	1.5e-09	5e-10	0.108394514	2.660602877	0.057678951	0.0212189
1000	1	5	0.2	5e-10	1.5e-09	0.035423797	2.699158937	0.019122892	0.007034919
1000	1	5	0.4	1e-09	1e-09	0.054427532	2.660363031	0.057918798	0.021307135
1000	1	5	0.4	1.5e-09	5e-10	0.083265517	2.630664377	0.087617451	0.032232659
1000	1	5	0.4	5e-10	1.5e-09	0.026696129	2.689561477	0.028720352	0.010565627
1000	1	5	0.6	1e-09	1e-09	0.039968275	2.654621444	0.063660384	0.023419347
1000	1	5	0.6	1.5e-09	5e-10	0.061782525	2.621118247	0.097163582	0.035744484
1000	1	5	0.6	5e-10	1.5e-09	0.019408285	2.686991885	0.031289943	0.011510927
1000	1	5	0.8	1e-09	1e-09	0.028369285	2.657958326	0.060323502	0.022191776
1000	1	5	0.8	1.5e-09	5e-10	0.044358537	2.625124484	0.093157344	0.034270672
1000	1	5	0.8	5e-10	1.5e-09	0.013623221	2.688975819	0.029306009	0.010781078
1000	1	5	1	1e-09	1e-09	0.019486663	2.66632407	0.051957758	0.019114191
1000	1	5	1	1.5e-09	5e-10	0.030855736	2.636917789	0.081364039	0.029932157
1000	1	5	1	5e-10	1.5e-09	0.009243948	2.693384323	0.024897505	0.00915928
1000	1	5	1.2	1e-09	1e-09	0.012971246	2.676618929	0.0416629	0.015326924
1000	1	5	1.2	1.5e-09	5e-10	0.020817529	2.652031341	0.066250487	0.024372192
1000	1	5	1.2	5e-10	1.5e-09	0.006073879	2.698612574	0.019669254	0.007235914
1000	1	5	1.4	1e-09	1e-09	0.008382336	2.686752065	0.031529763	0.011599152
1000	1	5	1.4	1.5e-09	5e-10	0.013642015	2.667338802	0.050943026	0.018740892
1000	1	5	1.4	5e-10	1.5e-09	0.003873244	2.70362133	0.014660498	0.005393296
1000	1	5	1.6	1e-09	1e-09	0.00527081	2.69554946	0.022732368	0.008362771
1000	1	5	1.6	1.5e-09	5e-10	0.008700152	2.680962182	0.037319646	0.013729131
1000	1	5	1.6	5e-10	1.5e-09	0.002403409	2.707868844	0.010412984	0.003830723
1000	1	5	1.8	1e-09	1e-09	0.00323336	2.702552841	0.015728988	0.005786371
1000	1	5	1.8	1.5e-09	5e-10	0.005412653	2.692053755	0.026228073	0.009648769
1000	1	5	1.8	5e-10	1.5e-09	0.001455316	2.711179709	0.007102119	0.002612724
1000	1	5	2	1e-09	1e-09	0.001940357	2.707773735	0.010508094	0.003865712
1000	1	5	2	1.5e-09	5e-10	0.003293542	2.70049345	0.017788378	0.006543979
1000	1	5	2	5e-10	1.5e-09	0.000862376	2.71360154	0.004680288	0.001721782
1000	1	6	0.2	1e-09	1e-09	0.074588632	2.678327275	0.039954554	0.014698459
1000	1	6	0.2	1.5e-09	5e-10	0.112804584	2.658307964	0.059973865	0.022063152
1000	1	6	0.2	5e-10	1.5e-09	0.036994991	2.698316986	0.019964843	0.007344655
1000	1	6	0.4	1e-09	1e-09	0.059790053	2.654789819	0.06349201	0.023357405
1000	1	6	0.4	1.5e-09	5e-10	0.091126084	2.622683864	0.095597964	0.035168526
1000	1	6	0.4	5e-10	1.5e-09	0.029435647	2.686648534	0.031633295	0.011637239
1000	1	6	0.6	1e-09	1e-09	0.04674965	2.644114959	0.074166869	0.027284466
1000	1	6	0.6	1.5e-09	5e-10	0.071823359	2.6059797	0.112302129	0.041313644
1000	1	6	0.6	5e-10	1.5e-09	0.022839778	2.681534438	0.036747391	0.01351861
1000	1	6	0.8	1e-09	1e-09	0.035693206	2.642817331	0.075464498	0.027761837
1000	1	6	0.8	1.5e-09	5e-10	0.0553171	2.603085706	0.115196123	0.042378285
1000	1	6	0.8	5e-10	1.5e-09	0.017291642	2.681192058	0.03708977	0.013644564
1000	1	6	1	1e-09	1e-09	0.026631791	2.647767049	0.070514779	0.025940938
1000	1	6	1	1.5e-09	5e-10	0.041673656	2.609533045	0.108748784	0.040006442
1000	1	6	1	5e-10	1.5e-09	0.012781266	2.683977201	0.034304628	0.012619967
1000	1	6	1.2	1e-09	1e-09	0.019432057	2.656340046	0.061941782	0.022787108
1000	1	6	1.2	1.5e-09	5e-10	0.030729722	2.621608276	0.096673552	0.035564212
1000	1	6	1.2	5e-10	1.5e-09	0.009230694	2.688501745	0.029780083	0.01095548
1000	1	6	1.4	1e-09	1e-09	0.01387578	2.666482493	0.051799336	0.019055911
1000	1	6	1.4	1.5e-09	5e-10	0.022191567	2.636374438	0.081907391	0.030132045
1000	1	6	1.4	5e-10	1.5e-09	0.006519882	2.693694234	0.024587594	0.00904527
1000	1	6	1.6	1e-09	1e-09	0.009705432	2.676715933	0.041565895	0.015291238
1000	1	6	1.6	1.5e-09	5e-10	0.015704973	2.65165125	0.066630579	0.02451202
1000	1	6	1.6	5e-10	1.5e-09	0.00450939	2.698809852	0.019471976	0.00716334
1000	1	6	1.8	1e-09	1e-09	0.006657293	2.68609402	0.032187808	0.011841233
